origin_id,destine_id,weight
007-019,007-101,14
007-019,007-104,3
007-019,007-106,1
007-019,007-999,1
007-019,009-999,1
007-019,999-999,271
007-020,007-008,10
007-020,007-017,1
007-020,007-020,3717
007-020,007-030,10
007-020,007-034,2
007-020,007-068,1
007-020,007-078,2
007-020,007-101,33
007-020,007-107,19
007-020,007-108,4
007-020,021-114,1
007-020,999-999,117
007-021,007-018,1
007-021,007-021,2944
007-021,007-027,1
007-021,007-043,1
007-021,007-059,7
007-021,007-060,11
007-021,007-061,2
007-021,007-072,1
007-021,007-073,1
007-021,007-078,2
007-021,007-089,1
007-021,007-092,49
007-021,007-101,156
007-021,007-999,1
007-021,030-061,2
007-021,999-999,100
007-022,002-004,1
007-022,007-014,5
007-022,007-022,4522
007-022,007-026,19
007-022,007-044,1
007-022,007-048,1
007-022,007-066,1
007-022,007-078,19
007-022,007-081,4
007-022,007-089,1
007-022,007-101,4
007-022,007-111,2
007-022,007-999,1
007-022,999-999,462
007-023,007-023,23122
007-023,007-026,89
007-023,007-027,3
007-023,007-044,9
007-023,007-049,13
007-023,007-056,5
007-023,007-057,1
007-023,007-059,5
007-023,007-078,168
007-023,007-081,1
007-023,007-089,1
007-023,007-093,5
007-023,007-094,1
007-023,007-097,1
007-023,007-101,18
007-023,007-111,6
007-023,007-999,3
007-023,019-039,1
007-023,023-005,1
007-023,031-050,3
007-023,999-999,1034
007-024,007-004,31
007-024,007-007,9
007-024,007-019,1
007-024,007-024,4393
007-024,007-038,12
007-024,007-052,5
007-024,007-064,6
007-024,007-078,52
007-024,007-101,4
007-024,007-111,4
007-024,007-999,2
007-024,027-004,2
007-024,030-193,1
007-024,999-999,229
007-025,007-025,1526
007-025,007-042,4
007-025,007-043,1
007-025,007-047,4
007-025,007-067,1
007-025,007-068,19
007-025,007-072,1
007-025,007-073,3
007-025,007-091,11
007-025,007-101,5
007-025,027-004,6
007-025,027-006,2
007-025,027-015,5
007-025,027-016,2
007-025,999-999,69
007-026,007-022,4
007-026,007-026,10371
007-026,007-031,2
007-026,007-049,6
007-026,007-056,44
007-026,007-061,2
007-026,007-066,22
007-026,007-078,105
007-026,007-093,27
007-026,007-101,22
007-026,007-111,3
007-026,007-113,3
007-026,007-999,2
007-026,009-999,1
007-026,023-005,1
007-026,031-050,1
007-026,031-999,1
007-026,999-999,539
007-027,007-002,1
007-027,007-012,1
007-027,007-013,1
007-027,007-019,1
007-027,007-020,1
007-027,007-027,3267
007-027,007-046,2
007-027,007-052,1
007-027,007-061,1
007-027,007-072,1
007-027,007-078,9
007-027,007-085,1
007-027,007-086,22
007-027,007-089,1
007-027,007-097,1
007-027,007-101,741
007-027,007-107,8
007-027,007-108,2
007-027,007-999,12
007-027,009-999,1
007-027,021-114,1
007-027,027-004,1
007-027,999-999,238
007-028,007-002,12
007-028,007-019,1
007-028,007-027,1
007-028,007-028,1017
007-028,007-078,4
007-028,007-101,50
007-028,007-106,3
007-028,007-108,1
007-028,018-999,1
007-028,999-999,32
007-029,007-018,2
007-029,007-021,23
007-029,007-029,1195
007-029,007-063,3
007-029,007-079,16
007-029,007-092,3
007-029,007-101,64
007-029,007-999,1
007-029,014-039,1
007-029,030-193,1
007-029,999-999,94
007-030,005-035,1
007-030,007-008,1
007-030,007-011,39
007-030,007-019,25
007-030,007-030,3710
007-030,007-034,40
007-030,007-057,2
007-030,007-059,1
007-030,007-080,1
007-030,007-101,6
007-030,007-108,1
007-030,007-999,2
007-030,999-999,220
007-031,002-002,4
007-031,004-002,1
007-031,005-030,1
007-031,007-004,3
007-031,007-016,1
007-031,007-019,5
007-031,007-031,36570
007-031,007-059,183
007-031,007-065,24
007-031,007-077,11
007-031,007-078,26
007-031,007-082,28
007-031,007-100,110
007-031,007-101,38
007-031,007-109,38
007-031,007-111,2
007-031,007-999,2
007-031,008-019,2
007-031,009-003,1
007-031,012-061,1
007-031,015-106,1
007-031,016-053,5
007-031,021-114,1
007-031,023-008,1
007-031,025-006,1
007-031,025-017,1
007-031,027-001,1
007-031,027-004,5
007-031,027-017,1
007-031,027-999,1
007-031,031-089,1
007-031,999-999,2155
007-032,007-001,12
007-032,007-003,105
007-032,007-019,1
007-032,007-020,1
007-032,007-032,3292
007-032,007-035,1
007-032,007-037,8
007-032,007-040,11
007-032,007-041,9
007-032,007-051,3
007-032,007-057,1
007-032,007-069,4
007-032,007-071,11
007-032,007-078,2
007-032,007-089,96
007-032,007-101,7
007-032,007-999,6
007-032,020-043,3
007-032,020-067,1
007-032,999-999,135
007-033,007-021,6
007-033,007-033,1544
007-033,007-050,1
007-033,007-068,1
007-033,007-091,1
007-033,007-092,27
007-033,007-101,3
007-033,027-004,1
007-033,030-193,1
007-033,999-999,110
007-034,005-030,1
007-034,007-006,31
007-034,007-019,50
007-034,007-030,1
007-034,007-034,5273
007-034,007-057,5
007-034,007-078,2
007-034,007-080,1
007-034,007-089,1
007-034,007-099,58
007-034,007-101,13
007-034,007-108,1
007-034,999-999,142
007-035,007-034,1
007-035,007-035,1952
007-035,007-055,28
007-035,007-078,1
007-035,007-087,79
007-035,007-089,108
007-035,007-101,1
007-035,007-102,11
007-035,007-999,2
007-035,027-999,1
007-035,999-999,196
007-036,007-010,31
007-036,007-011,5
007-036,007-019,4
007-036,007-034,27
007-036,007-036,2344
007-036,007-053,3
007-036,007-057,17
007-036,007-070,14
007-036,007-078,1
007-036,007-080,4
007-036,007-089,7
007-036,007-101,5
007-036,007-999,1
007-036,999-999,150
007-037,007-037,3018
007-037,007-040,35
007-037,007-051,1
007-037,007-054,1
007-037,007-068,1
007-037,007-071,1
007-037,007-078,1
007-037,007-089,219
007-037,007-102,1
007-037,007-103,28
007-037,007-999,8
007-037,999-999,73
007-038,007-002,3
007-038,007-026,1
007-038,007-038,2866
007-038,007-059,2
007-038,007-064,16
007-038,007-078,133
007-038,007-093,1
007-038,007-101,6
007-038,007-111,7
007-038,999-999,40
007-039,007-013,3
007-039,007-039,3276
007-039,007-047,2
007-039,007-059,1
007-039,007-072,4
007-039,007-076,1
007-039,007-078,2
007-039,007-081,23
007-039,007-096,1
007-039,007-101,10
007-039,999-999,373
007-040,007-001,1
007-040,007-034,1
007-040,007-037,8
007-040,007-040,3242
007-040,007-057,12
007-040,007-071,3
007-040,007-072,1
007-040,007-078,2
007-040,007-089,85
007-040,007-101,3
007-040,007-102,1
007-040,007-103,7
007-040,007-999,3
007-040,021-114,1
007-040,027-004,1
007-040,999-999,291
007-041,007-019,79
007-041,007-041,4382
007-041,007-052,9
007-041,007-059,1
007-041,007-078,6
007-041,007-099,7
007-041,007-101,1
007-041,007-106,1
007-041,007-999,1
007-041,999-999,106
007-042,007-042,2043
007-042,007-047,4
007-042,007-059,1
007-042,007-068,18
007-042,007-072,2
007-042,007-073,4
007-042,007-084,20
007-042,007-091,34
007-042,007-101,4
007-042,007-999,1
007-042,019-038,1
007-042,027-002,1
007-042,027-004,2
007-042,027-016,4
007-042,027-999,1
007-042,999-999,78
007-043,007-013,1
007-043,007-025,13
007-043,007-043,1939
007-043,007-047,8
007-043,007-048,2
007-043,007-068,162
007-043,007-072,1
007-043,007-073,3
007-043,007-074,1
007-043,007-078,1
007-043,007-084,7
007-043,007-091,11
007-043,007-092,2
007-043,007-101,8
007-043,007-999,1
007-043,027-004,9
007-043,027-006,2
007-043,027-015,1
007-043,027-016,18
007-043,027-999,2
007-043,030-193,1
007-043,999-999,84
007-044,005-035,1
007-044,007-013,5
007-044,007-017,4
007-044,007-027,32
007-044,007-040,1
007-044,007-044,3697
007-044,007-047,1
007-044,007-059,2
007-044,007-061,1
007-044,007-072,1
007-044,007-078,9
007-044,007-085,16
007-044,007-086,1
007-044,007-101,144
007-044,007-999,2
007-044,009-999,2
007-044,016-053,3
007-044,016-999,1
007-044,027-004,1
007-044,027-999,1
007-044,030-193,1
007-044,999-999,146
007-045,007-045,1310
007-045,007-047,3
007-045,007-068,20
007-045,007-084,5
007-045,007-091,8
007-045,023-004,1
007-045,027-004,9
007-045,027-015,6
007-045,027-016,116
007-045,999-999,44
007-046,007-009,9
007-046,007-017,120
007-046,007-019,1
007-046,007-046,3172
007-046,007-059,1
007-046,007-061,2
007-046,007-078,2
007-046,007-089,1
007-046,007-101,66
007-046,007-107,1
007-046,015-099,1
007-046,030-193,1
007-046,999-999,117
007-047,007-013,34
007-047,007-014,1
007-047,007-047,6816
007-047,007-068,3
007-047,007-072,11
007-047,007-073,7
007-047,007-078,3
007-047,007-091,5
007-047,007-101,49
007-047,007-111,1
007-047,007-118,3
007-047,007-999,1
007-047,022-014,1
007-047,027-002,1
007-047,027-004,2
007-047,027-008,1
007-047,030-039,1
007-047,999-999,92
007-048,007-048,2401
007-048,007-068,53
007-048,007-074,124
007-048,007-101,5
007-048,007-999,1
007-048,027-002,1
007-048,027-004,47
007-048,027-005,2
007-048,027-006,3
007-048,027-008,20
007-048,027-016,9
007-048,030-061,1
007-048,999-999,59
007-049,002-004,1
007-049,005-999,1
007-049,007-013,104
007-049,007-014,132
007-049,007-017,1
007-049,007-019,3
007-049,007-023,2
007-049,007-026,2
007-049,007-027,1
007-049,007-047,3
007-049,007-049,7399
007-049,007-052,2
007-049,007-056,2
007-049,007-059,1
007-049,007-073,1
007-049,007-078,71
007-049,007-086,1
007-049,007-097,5
007-049,007-101,32
007-049,007-111,2
007-049,007-999,2
007-049,014-039,1
007-049,014-999,1
007-049,015-099,2
007-049,015-999,1
007-049,018-017,10
007-049,027-004,1
007-049,999-999,346
007-050,007-009,1
007-050,007-016,2
007-050,007-050,729
007-050,007-065,13
007-050,007-068,2
007-050,027-001,8
007-050,027-007,53
007-050,027-017,1
007-050,027-999,7
007-050,999-999,45
007-051,005-035,2
007-051,007-001,2
007-051,007-003,16
007-051,007-009,1
007-051,007-032,1
007-051,007-037,1
007-051,007-051,3409
007-051,007-059,2
007-051,007-069,14
007-051,007-089,43
007-051,007-097,3
007-051,007-101,6
007-051,007-999,2
007-051,011-020,1
007-051,016-053,1
007-051,031-050,1
007-051,999-999,294
007-052,005-030,1
007-052,007-019,77
007-052,007-021,1
007-052,007-041,44
007-052,007-052,5865
007-052,007-059,4
007-052,007-078,5
007-052,007-101,11
007-052,007-999,2
007-052,014-039,1
007-052,023-999,1
007-052,999-999,412
007-053,007-006,2
007-053,007-010,48
007-053,007-019,3
007-053,007-034,10
007-053,007-037,1
007-053,007-053,1499
007-053,007-057,137
007-053,007-070,7
007-053,007-078,1
007-053,007-089,18
007-053,007-999,3
007-053,030-044,1
007-053,999-999,51
007-054,007-030,1
007-054,007-037,5
007-054,007-040,3
007-054,007-054,2675
007-054,007-089,209
007-054,007-092,1
007-054,007-101,1
007-054,007-102,1
007-054,029-021,1
007-054,999-999,236
007-055,002-004,1
007-055,007-034,7
007-055,007-035,37
007-055,007-037,1
007-055,007-055,1400
007-055,007-087,12
007-055,007-089,155
007-055,007-101,1
007-055,007-102,31
007-055,007-999,2
007-055,999-999,93
007-056,007-026,1
007-056,007-056,3541
007-056,007-078,11
007-056,009-999,1
007-056,999-999,91
007-057,005-035,1
007-057,007-012,3
007-057,007-019,5
007-057,007-034,6
007-057,007-037,6
007-057,007-040,6
007-057,007-053,7
007-057,007-057,5280
007-057,007-059,1
007-057,007-078,1
007-057,007-089,44
007-057,007-101,4
007-057,007-103,7
007-057,007-999,5
007-057,015-106,1
007-057,025-010,1
007-057,999-999,235
007-058,007-058,1366
007-058,007-078,1
007-058,007-101,1
007-058,007-106,1
007-058,999-999,43
007-059,007-004,3
007-059,007-019,4
007-059,007-031,12
007-059,007-059,7160
007-059,007-065,4
007-059,007-078,8
007-059,007-099,3
007-059,007-101,20
007-059,007-999,4
007-059,999-999,381
007-060,007-021,2
007-060,007-060,2878
007-060,007-073,1
007-060,007-078,2
007-060,007-101,29
007-060,999-999,184
007-061,007-008,3
007-061,007-012,13
007-061,007-013,3
007-061,007-017,20
007-061,007-021,1
007-061,007-027,2
007-061,007-046,4
007-061,007-059,2
007-061,007-061,4309
007-061,007-065,1
007-061,007-069,1
007-061,007-078,3
007-061,007-086,2
007-061,007-101,325
007-061,007-108,3
007-061,007-999,5
007-061,015-999,1
007-061,021-114,1
007-061,999-999,194
007-062,007-033,1
007-062,007-048,2
007-062,007-052,7
007-062,007-062,2499
007-062,007-068,22
007-062,007-074,3
007-062,007-092,2
007-062,007-101,11
007-062,007-999,3
007-062,027-002,7
007-062,027-004,1
007-062,027-008,25
007-062,027-016,2
007-062,027-999,1
007-062,030-193,1
007-062,999-999,110
007-063,007-012,1
007-063,007-021,1
007-063,007-027,46
007-063,007-029,2
007-063,007-063,995
007-063,007-079,40
007-063,007-085,1
007-063,007-089,1
007-063,007-101,63
007-063,007-108,1
007-063,007-999,2
007-063,020-067,1
007-063,999-999,26
007-064,007-019,3
007-064,007-024,2
007-064,007-059,25
007-064,007-064,5343
007-064,007-065,1
007-064,007-078,81
007-064,007-101,19
007-064,007-111,5
007-064,016-053,5
007-064,016-999,1
007-064,023-005,1
007-064,999-999,246
007-065,007-009,1
007-065,007-016,8
007-065,007-059,1
007-065,007-065,5344
007-065,007-077,12
007-065,007-078,1
007-065,007-101,2
007-065,007-109,1
007-065,007-999,1
007-065,027-001,5
007-065,027-004,7
007-065,027-007,21
007-065,027-012,1
007-065,027-016,1
007-065,027-017,1
007-065,027-999,4
007-065,999-999,220
007-066,007-026,11
007-066,007-031,12
007-066,007-066,5486
007-066,007-078,7
007-066,007-093,1
007-066,007-101,2
007-066,007-109,8
007-066,007-999,1
007-066,999-999,323
007-067,007-013,4
007-067,007-018,1
007-067,007-047,10
007-067,007-065,1
007-067,007-067,2420
007-067,007-068,12
007-067,007-072,2
007-067,007-073,132
007-067,007-091,48
007-067,007-101,23
007-067,007-999,1
007-067,009-999,2
007-067,027-004,7
007-067,999-999,62
007-068,007-013,1
007-068,007-019,1
007-068,007-043,21
007-068,007-047,2
007-068,007-048,6
007-068,007-062,1
007-068,007-068,2945
007-068,007-074,1
007-068,007-078,1
007-068,007-086,1
007-068,007-088,24
007-068,007-089,1
007-068,007-091,2
007-068,007-101,8
007-068,007-999,1
007-068,009-999,1
007-068,027-004,31
007-068,027-005,1
007-068,027-006,1
007-068,027-008,62
007-068,027-015,6
007-068,027-016,39
007-068,027-999,5
007-068,999-999,133
007-069,007-051,2
007-069,007-052,2
007-069,007-059,1
007-069,007-069,5030
007-069,007-078,1
007-069,007-089,5
007-069,007-097,17
007-069,007-101,10
007-069,007-999,2
007-069,021-114,1
007-069,999-999,393
007-070,005-035,1
007-070,007-017,1
007-070,007-019,3
007-070,007-034,3
007-070,007-036,10
007-070,007-040,1
007-070,007-057,32
007-070,007-059,5
007-070,007-070,2651
007-070,007-080,3
007-070,007-089,7
007-070,023-008,1
007-070,999-999,146
007-071,007-003,3
007-071,007-032,34
007-071,007-035,1
007-071,007-037,7
007-071,007-040,54
007-071,007-054,1
007-071,007-069,2
007-071,007-071,3304
007-071,007-089,74
007-071,007-101,3
007-071,007-103,1
007-071,007-999,1
007-071,999-999,209
007-072,007-013,25
007-072,007-025,4
007-072,007-047,22
007-072,007-052,1
007-072,007-061,1
007-072,007-068,3
007-072,007-072,3371
007-072,007-073,6
007-072,007-078,2
007-072,007-081,3
007-072,007-091,8
007-072,007-101,22
007-072,019-038,1
007-072,027-004,1
007-072,999-999,249
007-073,007-021,1
007-073,007-047,7
007-073,007-061,1
007-073,007-067,9
007-073,007-068,10
007-073,007-072,7
007-073,007-073,2140
007-073,007-078,1
007-073,007-091,29
007-073,007-101,16
007-073,027-002,1
007-073,027-004,4
007-073,027-005,1
007-073,027-006,2
007-073,030-061,1
007-073,999-999,132
007-074,007-017,1
007-074,007-031,1
007-074,007-048,2
007-074,007-068,13
007-074,007-074,3016
007-074,007-101,3
007-074,007-999,1
007-074,027-002,12
007-074,027-004,137
007-074,027-005,7
007-074,027-006,62
007-074,027-008,41
007-074,027-009,1
007-074,027-014,4
007-074,027-016,3
007-074,027-999,9
007-074,999-999,147
007-075,007-019,66
007-075,007-075,2563
007-075,007-078,7
007-075,007-094,2
007-075,007-101,15
007-075,007-106,16
007-075,007-999,3
007-075,021-114,1
007-075,999-999,226
007-076,007-005,2
007-076,007-031,2
007-076,007-039,15
007-076,007-059,16
007-076,007-068,1
007-076,007-076,7532
007-076,007-078,5
007-076,007-081,1
007-076,007-096,99
007-076,007-101,11
007-076,007-109,15
007-076,007-999,1
007-076,015-024,1
007-076,027-001,1
007-076,027-004,1
007-076,027-006,2
007-076,027-012,1
007-076,027-015,151
007-076,027-016,5
007-076,027-999,5
007-076,999-999,295
007-077,007-016,1
007-077,007-031,1
007-077,007-059,1
007-077,007-065,70
007-077,007-068,3
007-077,007-077,4973
007-077,007-078,1
007-077,007-096,33
007-077,007-100,4
007-077,007-101,5
007-077,007-109,2
007-077,007-999,3
007-077,027-001,6
007-077,027-002,6
007-077,027-003,1
007-077,027-004,8
007-077,027-005,1
007-077,027-006,3
007-077,027-012,31
007-077,027-016,1
007-077,027-999,3
007-077,031-999,1
007-077,999-999,383
007-078,007-019,2
007-078,007-022,1
007-078,007-023,1
007-078,007-026,2
007-078,007-038,3
007-078,007-044,1
007-078,007-059,5
007-078,007-061,2
007-078,007-064,3
007-078,007-078,6286
007-078,007-086,2
007-078,007-093,1
007-078,007-101,99
007-078,007-106,1
007-078,007-111,3
007-078,007-112,2
007-078,007-999,1
007-078,009-999,2
007-078,022-014,1
007-078,027-999,1
007-078,999-999,185
007-079,007-012,3
007-079,007-019,1
007-079,007-027,1
007-079,007-029,2
007-079,007-061,3
007-079,007-063,1
007-079,007-078,2
007-079,007-079,3492
007-079,007-101,361
007-079,007-999,1
007-079,017-007,2
007-079,021-114,1
007-079,022-014,1
007-079,999-999,50
007-080,007-008,1
007-080,007-011,64
007-080,007-019,7
007-080,007-034,4
007-080,007-036,5
007-080,007-057,5
007-080,007-059,3
007-080,007-070,51
007-080,007-078,1
007-080,007-080,4494
007-080,007-089,10
007-080,007-101,4
007-080,007-107,1
007-080,007-117,2
007-080,999-999,198
007-081,007-013,12
007-081,007-014,5
007-081,007-019,1
007-081,007-022,1
007-081,007-025,2
007-081,007-031,2
007-081,007-039,15
007-081,007-047,9
007-081,007-066,35
007-081,007-068,2
007-081,007-072,86
007-081,007-073,1
007-081,007-078,18
007-081,007-081,11425
007-081,007-101,135
007-081,007-108,1
007-081,007-109,2
007-081,007-999,11
007-081,009-999,1
007-081,016-053,1
007-081,021-140,1
007-081,021-155,2
007-081,027-002,1
007-081,999-999,895
007-082,007-031,37
007-082,007-053,1
007-082,007-059,3
007-082,007-065,1
007-082,007-082,3912
007-082,999-999,337
007-083,007-019,57
007-083,007-020,9
007-083,007-030,25
007-083,007-075,1
007-083,007-078,7
007-083,007-083,2138
007-083,007-101,11
007-083,007-104,52
007-083,007-106,17
007-083,007-999,2
007-083,999-999,140
007-084,007-042,22
007-084,007-043,4
007-084,007-047,5
007-084,007-068,34
007-084,007-072,1
007-084,007-073,2
007-084,007-084,1688
007-084,007-091,22
007-084,007-101,5
007-084,015-099,1
007-084,026-018,1
007-084,027-004,2
007-084,027-015,1
007-084,027-016,9
007-084,027-999,1
007-084,999-999,38
007-085,007-013,3
007-085,007-017,1
007-085,007-047,2
007-085,007-059,1
007-085,007-078,3
007-085,007-085,1846
007-085,007-101,69
007-085,007-999,1
007-085,009-999,1
007-085,027-004,1
007-085,999-999,73
007-086,007-009,1
007-086,007-017,1
007-086,007-019,1
007-086,007-027,1
007-086,007-059,3
007-086,007-072,1
007-086,007-078,5
007-086,007-086,2856
007-086,007-097,1
007-086,007-101,369
007-086,007-106,1
007-086,007-107,1
007-086,007-108,20
007-086,007-111,2
007-086,007-999,1
007-086,009-999,3
007-086,999-999,74
007-087,007-020,2
007-087,007-035,1
007-087,007-037,4
007-087,007-073,1
007-087,007-087,3309
007-087,007-089,121
007-087,007-101,4
007-087,007-999,1
007-087,021-164,1
007-087,999-999,205
007-088,007-013,1
007-088,007-047,1
007-088,007-048,1
007-088,007-068,15
007-088,007-088,670
007-088,007-101,1
007-088,027-016,5
007-088,999-999,7
007-089,007-015,9
007-089,007-019,1
007-089,007-020,1
007-089,007-035,3
007-089,007-037,1
007-089,007-040,3
007-089,007-057,2
007-089,007-078,1
007-089,007-087,3
007-089,007-089,7880
007-089,007-101,1
007-089,007-102,11
007-089,007-103,13
007-089,007-999,1
007-089,009-999,1
007-089,015-999,1
007-089,021-114,1
007-089,999-999,387
007-090,007-017,1
007-090,007-018,2
007-090,007-044,1
007-090,007-047,1
007-090,007-053,1
007-090,007-068,4
007-090,007-073,4
007-090,007-085,1
007-090,007-090,1142
007-090,007-091,8
007-090,007-101,22
007-090,009-999,1
007-090,015-999,1
